index,axis-0,axis-1,axis-2,label
2256,40.0,50.0,77.0,0.0
2257,40.0,75.0,77.0,0.0
2258,40.0,59.0,51.0,0.0
2259,40.0,64.0,98.0,1.0
2260,40.0,57.0,150.0,0.0
2261,40.0,29.0,6.0,0.0
2262,40.0,2.0,20.0,0.0
2263,40.0,118.0,4.0,1.0
2264,40.0,92.0,16.0,0.0
2265,40.0,88.0,60.0,0.0
2266,40.0,64.0,215.0,0.0
2267,40.0,78.0,127.0,0.0
2268,40.0,73.0,110.0,0.0
2269,40.0,81.0,24.0,0.0
2270,40.0,123.0,49.0,0.0
2271,40.0,81.0,16.0,0.0
2272,40.0,98.0,220.0,0.0
2273,40.0,110.0,217.0,0.0
2274,40.0,39.0,15.0,0.0
2275,40.0,21.0,212.0,0.0
2276,41.0,75.0,77.0,0.0
2277,41.0,101.0,25.0,0.0
2278,41.0,105.0,14.0,0.0
2279,41.0,79.0,35.0,1.0
2280,41.0,109.0,39.0,0.0
2281,41.0,109.0,37.0,1.0
2282,41.0,50.0,77.0,0.0
2283,41.0,81.0,24.0,0.0
2284,41.0,63.0,182.0,0.0
2285,41.0,59.0,51.0,0.0
2286,41.0,88.0,60.0,0.0
2287,41.0,109.0,144.0,1.0
2288,41.0,100.0,1.0,0.0
2289,41.0,2.0,20.0,0.0
2290,41.0,29.0,6.0,0.0
2291,41.0,57.0,150.0,0.0
2292,41.0,73.0,61.0,0.0
2293,41.0,105.0,85.0,0.0
2294,41.0,92.0,16.0,0.0
2295,41.0,123.0,49.0,0.0
2296,41.0,12.0,20.0,0.0
2297,41.0,100.0,191.0,0.0
2298,41.0,73.0,110.0,0.0
2299,41.0,61.0,100.0,1.0
2300,41.0,46.0,158.0,0.0
2301,41.0,49.0,219.0,0.0
2302,41.0,110.0,217.0,0.0
2303,41.0,78.0,127.0,0.0
